,FIPS,totpop,age_under_5_p,age_5_9_p,age_10_14_p,age_15_17_p,age_18_19_p,age_20_p,age_21_p,age_22_24_p,age_25_29_p,age_30_34_p,age_35_39_p,age_40_44_p,age_45_49_p,age_50_54_p,age_55_59_p,age_60_61_p,age_62_64_p,age_65_66_p,age_67_69_p,age_70_74_p,age_75_79_p,age_80_84_p,age_85_over_p,sex_male_p,sex_female_p,race_white_p,race_black_p,race_native_amer_p,race_asian_p,race_pac_islander_p,race_other_p,race_multi_p,kid_home_fam_p,kid_home_fam2_p,kid_home_fam1_p,kid_home_nonfam_p,adult_home_alone_p,adult_home_fam_p,adult_home_nonfam_p,marry_never_p,married_p,marry_past_p,ed_at_HS_p,ed_at_some_coll_p,ed_at_coll_grad_p,pov_p,pov_kid_p,pov_adult_p,disability_p,urban_2013,urban_2006,vet_p,earn_inc_p,ss_inc_p,ssi_inc_p,pub_inc_p,med_hh_inc,gini_index,inc_per_capita,labor_force_p,unemp_p,ins_priv_18_64_p,ins_priv_65_up_p,ins_pub_18_64_p,ins_pub_65_up_p,ins_none_18_64_p,ins_none_65_up_p,hisp_p,dm_mean,dm_median,dm_max,dm_min,FIPS.1
811,19057,40208,6.165439713489852,6.411659371269399,6.4091723040190995,4.031536012733785,2.1612614405093518,0.8928571428571428,1.4051929964186232,2.974532431356944,5.210405889375249,6.364405093513727,5.9714484679665745,5.372065260644647,6.563370473537604,7.43881814564266,7.279645841623558,3.228213290887385,3.6112216474333465,2.636291285316355,2.99691603660963,4.088738559490649,3.250596896140072,2.4646836450457617,3.071528054118583,48.773875845602866,51.22612415439714,90.88987266215679,5.456625547154795,0.11191802626343016,0.6267409470752089,0.0,0.31834460803820136,2.59649820931158,99.512776093547,59.8419229103508,39.670853183196186,0.48722390645301,17.552031714568884,79.39544103072349,3.0525272547076314,26.217228464419474,48.47731319457236,25.305458341008162,44.19253325704477,35.781719353454434,20.025747389500786,15.2194281951936,28.67449427075965,15.081408557364636,14.115898959881127,5.0,5.0,30.960232783705134,72.98249805865836,37.36933277581984,6.935069589630248,17.770742488501284,44423.0,0.4358,24614.0,64.81572642840734,6.237974683544303,73.73676766810955,70.46791818436536,18.878841126301804,98.94928551414962,11.918741696309947,0.2801905295601009,2.8800238758456027,7.111111111111112,7.0,11.0,3.0,19057.0
812,19059,16967,5.269051688571934,5.2808392762421175,5.516591029645783,3.200330052454765,1.6266870984852948,0.2534331349089409,0.9783697766252136,3.335887310661873,4.785760594094419,5.428184122119408,5.4989096481405095,5.145282018035009,5.6521482878528895,7.64425060411387,7.703188542464784,3.7779218482937456,5.304414451582484,3.836859786644663,3.589320445570813,4.726822655743502,4.880061295455885,3.159073495609124,3.4066128366829727,50.0383096599281,49.9616903400719,97.73678316732479,0.3064772794247657,0.13555725820710793,0.2298579595685743,0.1944951965580244,0.17681381505274946,1.2200153238639713,99.93872549019608,73.28431372549021,26.654411764705877,0.06127450980392156,17.03472377128411,81.62688675737974,1.3383894713361588,19.2472438733235,61.52657818973387,19.22617793694263,34.78295247884874,37.77180358978413,27.445243931367127,6.597888675623801,6.526104417670683,7.191671964399237,14.613915741735287,5.0,5.0,33.43565007673755,75.93541773449512,38.031778575089696,5.369041517170682,8.36750384418247,57265.0,0.444,34218.0,67.03720171928265,3.5706389564448373,80.83229555832295,71.1767755313634,14.892071398920715,98.60031104199068,8.779576587795766,0.0,1.591324335474745,4.666666666666667,4.0,9.0,1.0,19059.0
813,19061,95906,6.207119471148832,6.415656997476696,6.590828519592102,3.9861948157570963,3.3449419222989176,1.8299167935269955,1.4493358079786458,3.742205909953496,6.391675181948991,6.141430150355557,5.115425520822472,5.875544804287531,6.591871207223741,7.259191291472901,6.86609805434488,2.700560965945822,3.7182240944257923,1.901862240110108,2.5775238254123827,3.5503513857318625,2.797530915688278,2.5754384501491043,2.371071674347798,49.4244364273351,50.5755635726649,93.62083706963068,1.9414843701124016,0.09488457447917753,1.3273413550768465,0.3128062894917941,0.21896440264425585,2.4836819385648448,99.40788284216237,72.48237208461398,26.92551075754837,0.5921171578376423,15.347797880775607,79.13212715346356,5.520074965760831,30.854812271712326,51.656577911434056,17.488609816853593,43.27306400477132,28.02994632262925,28.696989672599425,12.158520418142698,18.81904761904762,12.377125292177643,10.94383874239351,4.0,4.0,27.76328659928269,80.05331081259402,29.471378427594942,4.103876910084189,10.163363331661873,54605.0,0.4183,27096.0,70.61022888757054,4.157955411399207,83.60698103130437,73.9437595234797,12.559654049583928,98.83640393406289,7.637441207380736,0.207785011774484,2.1541926469668216,5.111111111111111,5.0,9.0,3.0,19061.0
814,19063,9917,5.334274478168801,5.374609256831705,7.230009075325197,3.912473530301503,4.557829988907937,2.591509529091459,1.2503781385499646,2.288998689119693,5.394776646163153,5.58636684481194,5.283856004840174,5.344358172834526,5.394776646163153,6.937581930019157,7.935867701925986,2.70243017041444,3.7007159423212665,2.3293334677825954,2.258747605122517,4.477160431582132,3.650297468992639,2.934355147726127,3.5292931330039328,49.279015831400635,50.720984168599365,96.55137642432189,1.5024705051931029,0.3831803972975698,0.1714228093173339,0.10083694665725522,0.3831803972975698,0.9075325199152968,98.06295399515741,73.8498789346247,24.213075060532688,1.937046004842615,18.062717770034844,78.98257839721255,2.9547038327526134,28.201032194642416,51.48685180634062,20.312115999016964,45.26158445440957,38.52017937219731,16.218236173393127,13.573677923770225,21.600481347773766,14.149595045259645,12.75272161741835,6.0,6.0,26.28387096774193,77.2496984318456,31.194209891435467,5.500603136308807,16.477683956574186,47795.0,0.4686,27707.0,67.10700132100396,4.685039370078742,73.08022676516063,66.0377358490566,12.678233980415735,98.51343624928529,15.856382064937296,0.0,9.014823031158619,2.7777777777777777,2.0,7.0,1.0,19063.0
815,19065,20589,5.920637233474184,5.862353684006022,5.862353684006022,3.8078585652532912,3.5844382922920004,1.4570887367040652,1.3016659381222984,4.133275049783865,5.192092865122152,4.973529554616543,4.618971295351887,5.240662489678956,6.163485356258197,7.606003205595219,8.645393171110788,2.166205255233377,3.4290154937102337,2.316771091359464,2.45762300257419,5.143523240565349,4.065277575404342,2.7976103744718053,3.2541648453057457,50.21127786682209,49.78872213317791,96.11928699791149,1.0831026276166884,0.5099810578464229,0.7625431055417942,0.0,0.18942153577152848,1.3356646753120598,98.75226860254084,65.92558983666062,32.82667876588022,1.247731397459165,17.239583333333332,78.6328125,4.127604166666667,27.848549186128803,51.267987732955895,20.88346308091531,50.003567606136286,31.523367820192647,18.473064573671067,12.882040919424098,20.433694745621352,13.29865181711606,14.174162301077395,6.0,6.0,30.608459065050702,73.76110331930809,37.92660121552127,5.399719495091164,13.475923328658249,44928.0,0.423,24513.0,65.44224568502244,4.782146652497342,72.5178047758693,69.29417825862957,17.905320485965646,99.51056156620301,12.970255550900712,0.07727975270479134,2.1759191801447373,3.555555555555556,3.0,9.0,1.0,19065.0
816,19067,16050,5.794392523364487,6.666666666666668,6.417445482866044,4.342679127725857,2.2679127725856696,0.9595015576323986,1.2398753894080996,3.0404984423676016,4.629283489096573,5.0965732087227416,5.831775700934579,5.545171339563863,6.2803738317757025,7.252336448598131,8.074766355140186,2.3676012461059197,3.5887850467289715,2.9408099688473524,2.984423676012461,4.485981308411215,4.255451713395638,2.1869158878504678,3.750778816199378,49.582554517133964,50.417445482866036,94.71651090342678,2.0249221183800623,0.006230529595015576,0.7538940809968847,0.04361370716510903,0.3613707165109034,2.093457943925234,99.32813759742004,65.62751948400968,33.70061811341037,0.6718624025799517,17.76113191843529,80.2829796088223,1.9558884727424053,24.20890937019969,53.225806451612904,22.565284178187408,47.54452239611441,34.286742219823715,18.168735384061886,12.385292070122144,22.28855721393035,11.866284975528671,13.761757464806516,6.0,6.0,34.812951391706555,75.71366468627734,36.09621793942907,4.825387624981887,13.519779742066367,44797.0,0.4382,25918.0,67.19498101370316,3.3415233415233416,73.19210292812778,74.01549386701096,17.81277728482698,97.77275661717238,11.923247559893522,0.0,2.236760124610592,4.0,3.0,9.0,1.0,19067.0
817,19069,10489,5.796548765373247,6.9882734293068935,6.45438077986462,3.927924492325293,1.8972256649823624,1.2393936504909906,0.7436361902945944,3.0031461531127848,5.462865859471828,5.501001048717704,5.310325102488321,6.025359900848508,6.444846982553152,6.9501382400610145,7.331490132519783,2.612260463342549,4.8431690342263325,2.3071789493755364,2.8029364095719327,4.318810182095529,4.1472018304890845,2.316712746687005,3.5751739918009333,49.98569930403279,50.01430069596721,92.09648202879208,1.0677852988845458,0.06673658118028411,0.22881113547525975,0.0,5.291257507865383,1.2489274478024597,100.0,67.90123456790124,32.09876543209877,0.0,13.555668272888665,81.84123763631752,4.603094090793812,24.377287215204817,56.23893282965411,19.38377995514107,49.95229657898324,33.351506065149245,16.696197355867525,13.273993808049536,27.62605042016807,11.983002832861187,12.877321981424148,6.0,6.0,25.53666708028291,73.3677782996712,37.05965241897604,3.1470173790511984,14.372945044621888,48605.0,0.4218,25417.0,64.88742727042752,3.996101364522417,76.02671118530886,78.49686847599166,15.843071786310515,98.90396659707724,11.469115191986644,0.208768267223382,11.507293354943275,2.1111111111111107,1.0,5.0,1.0,19069.0
818,19071,7106,5.882352941176469,5.446101885730369,6.853363354911343,3.8558964255558683,1.9983112862369832,1.4072614691809742,0.5488319729805797,2.8145229383619483,4.193639178159303,4.925415142133408,6.051224317478187,4.84097945398255,6.051224317478187,7.894736842105262,9.175344779059948,3.6448072051787226,3.5040810582606245,2.3360540388404165,3.9403321137067264,4.1232761047002535,4.3343653250774,3.1100478468899517,3.0678300028145227,49.57782155924571,50.42217844075429,96.819589079651,0.2955249085280045,0.6332676611314383,0.0,0.0,0.8443568815085842,1.4072614691809742,95.51856594110114,69.65428937259924,25.86427656850192,4.481434058898848,14.626920940566563,83.09572301425662,2.277356045176819,19.263845889232886,57.688338493292065,23.047815617475056,44.19845819331884,34.31508203202214,21.486459774659018,10.955137481910276,21.352893235533823,10.04872107186358,14.921953315194044,6.0,6.0,34.981949458483754,79.04536222071769,36.831415030467156,4.705484089370345,12.830060934326337,53324.0,0.4347,29060.0,65.44917911824386,3.607666290868095,74.03369672943508,66.06498194945847,19.177403369672945,95.95667870036101,11.34786917740337,2.382671480144404,2.533070644525753,6.888888888888888,6.0,15.0,1.0,19071.0
819,19073,9174,5.297580117724002,5.319380858949204,8.29518203618923,4.131240462175715,2.0165685633311536,0.5886200130804448,0.7412252016568563,3.7170263788968825,4.414650098103336,5.417484194462611,3.9132330499236967,6.027904948768258,6.474820143884893,7.608458687595379,7.7392631349465875,3.1502071070416395,4.087638979725311,2.528885982123392,3.4881185960322654,3.760627861347285,4.131240462175715,2.7577937649880093,4.392849356878134,48.84456071506432,51.15543928493568,97.90712884238064,0.05450185306300414,0.043601482450403316,0.4360148245040331,0.03270111183780248,0.0,1.526051885764116,98.77010406811732,72.42194891201514,26.348155156102177,1.229895931882687,16.409071211902358,82.50758341759355,1.0833453705041167,20.231213872832374,58.42183089124882,21.34695523591881,44.12039925140362,37.273861509669366,18.60573923892701,12.580359122145865,22.03889216263995,12.294022617124396,16.215917871729776,6.0,6.0,31.72667989793025,75.70664629488158,39.44486885663356,4.1507512095747385,13.750954927425516,46898.0,0.4528,26918.0,66.91144708423326,5.272218635678931,79.5342411683442,74.8136315228967,16.518650088809945,97.71033013844514,8.683639234260902,0.05324813631522897,2.5506867233485937,4.333333333333333,3.0,11.0,1.0,19073.0
820,19075,12407,6.399613121624888,7.689207705327637,5.690336100588378,4.304021923107923,2.1358910292576767,0.6528572579995163,0.7576368179253647,3.240106391553156,4.682840332070605,5.819295558958652,6.214233900217619,5.150318368662852,6.383493189328606,7.576368179253647,7.5199484162166526,2.6597888288869185,3.69952446199726,2.176190859998388,3.385185782219715,4.0702829048117986,3.5625050374788434,3.2642862899975817,2.966067542516321,49.12549367292658,50.87450632707342,98.29934714274201,0.4110582735552511,0.12895945837027484,0.3788184089626824,0.0,0.10477955992584832,0.6770371564439429,97.35254691689009,76.70911528150134,20.64343163538874,2.6474530831099194,15.030707897855835,83.84872319793125,1.120568904212908,20.174821661810512,61.57942328946047,18.245755048729027,40.48035443628309,36.78442345808558,22.73522210563134,6.218169870215213,6.871074990764685,6.5556831228473005,10.518155854753164,4.0,4.0,25.53937719205017,76.03704418290566,34.883272236156664,3.858769052672197,6.830021223229791,56750.0,0.425,31076.0,67.49002265127818,3.404187310212562,86.52522935779818,75.119825708061,10.149082568807339,99.34640522875816,6.794724770642202,0.2178649237472767,1.2089949222213263,3.0,3.0,7.0,1.0,19075.0
821,19077,10740,5.288640595903166,5.865921787709497,7.0577281191806325,4.189944134078212,2.1229050279329607,0.7355679702048418,0.7914338919925512,2.7188081936685293,4.4040968342644335,5.158286778398511,5.623836126629423,5.21415270018622,6.880819366852887,7.7467411545623825,7.355679702048419,3.165735567970205,4.655493482309125,2.467411545623836,2.988826815642458,5.316573556797019,4.068901303538175,3.2495344506517685,2.9329608938547485,49.51582867783985,50.48417132216015,97.71880819366852,0.7541899441340782,0.111731843575419,0.14897579143389195,0.23277467411545624,0.4562383612662943,0.5772811918063314,99.21030756442228,72.19451371571074,27.015793848711557,0.7896924355777223,15.772058823529413,81.86274509803921,2.3651960784313726,20.309653916211293,57.377049180327866,22.31329690346084,47.307189542483655,33.464052287581694,19.22875816993464,11.368161562529625,17.37820190858865,11.594399891260025,13.035276362950388,3.0,3.0,33.31730769230769,74.72308373947719,37.57199822773593,4.452813469206912,10.434204696499776,51013.0,0.4451,28946.0,66.81307955100048,5.021913805697589,80.86164043082022,69.59740860712633,12.676056338028168,99.6298010180472,10.886495443247721,0.0,2.1229050279329607,3.555555555555556,3.0,9.0,1.0,19077.0
822,19079,15297,4.883310453030005,6.9490749820226165,7.138654638164346,4.275348107472053,2.0134666928155847,0.6144995750800811,0.6602601817349807,3.4058965810289594,4.7002680264104075,6.19075635745571,5.942341635614826,5.687389684251814,6.432633849774466,7.916584951297638,7.171340785774988,3.203242465842976,3.569327319082173,2.222658037523697,2.7717853173824936,4.138066287507355,3.543178400993659,3.0790351049225335,3.4908805648166306,48.81349284173368,51.18650715826632,93.65235013401319,0.6667974112571092,0.0,2.2357324965679544,0.0,2.3337909393998824,1.1113290187618488,98.03149606299213,76.74353205849269,21.287964004499443,1.9685039370078738,16.824295010845987,80.78091106290672,2.3947939262472886,21.79104477611941,57.71682129891086,20.492133924969746,42.194644023514044,37.88373612018289,19.921619856303067,11.405729513657564,20.8,10.687901755732517,13.31080633406215,6.0,6.0,27.77446554807938,74.43609022556392,34.74310776942356,3.352130325814536,13.1109022556391,49813.0,0.4312,26001.0,65.70165554303546,3.931398416886544,74.83156332077195,75.68345323741006,14.160100491035745,97.66187050359713,14.205778234555213,0.07194244604316546,5.380139896711774,2.888888888888889,3.0,7.0,1.0,19079.0
823,19081,11092,5.625676163000362,6.491164803461954,6.671474936891452,4.1651640822214215,2.2178146411828346,1.0277677605481428,0.42372881355932196,2.578434908041832,4.931482149296791,5.436350522899387,5.265055896141363,5.553552109628562,6.292823656689506,8.240173097728093,8.041831950955643,2.3260007212405336,4.8864046159394166,1.6678687342228633,3.1644428416877033,4.958528669311215,3.723404255319149,3.1103498016588533,3.2005048683736033,50.26144969347278,49.73855030652722,97.08799134511361,0.6491164803461955,0.12621709340064913,0.3065272268301479,0.0721240533717995,0.40569780021637214,1.3523260007212403,98.8216810683425,79.8507462686567,18.970934799685786,1.178318931657502,16.66267082234476,81.98273795252938,1.3545912251258692,23.168294849023088,59.26953818827708,17.56216696269982,44.28880682541704,37.590729657455746,18.12046351712721,8.482511704764526,14.370709382151027,7.836587872559097,11.243144424131627,6.0,6.0,29.87362508776036,77.46629574149368,36.16520436550396,2.7819387973464584,6.120265354162209,52981.0,0.3977,26846.0,67.34572313557304,1.3974880594374668,84.17641479607967,76.78916827852998,11.444830856781536,99.75822050290137,7.8248498261144475,0.14506769825918764,3.6783267219617737,2.0,1.0,5.0,1.0,19081.0
824,19083,17393,5.2607370781348815,5.553958489047319,6.462369918932906,4.415569481975506,2.966710745702294,1.0636462944862877,0.954406945322831,2.9494624274133274,4.783533605473466,6.186396826309434,4.2143391019375605,5.697694474788707,6.0771574771459775,7.4685218191226355,7.84223538205025,3.1391939285919617,3.742885068705801,2.587247743345024,2.8689702753981488,4.4673144368424085,4.386822284827229,2.8919680331167714,4.0188581613292715,49.61191283849825,50.38808716150175,95.77991145863277,1.0234002184786983,0.2759730926234692,0.9601563847524868,0.0,0.983154142471109,0.9774047030414534,99.1696650982563,80.1549958483255,19.014669249930805,0.8303349017437033,18.01223004876539,78.75996594163634,3.227804009598266,24.569085348901858,53.801779260494854,21.62913539060328,44.11764705882353,37.647058823529406,18.235294117647054,8.807850739035619,12.566929133858268,8.881218957824732,12.43397234257226,6.0,6.0,28.991041268908795,73.08188727950666,37.028538649074996,3.685644629284383,9.135235909938332,51019.0,0.4078,26256.0,64.7627682079178,4.619692020531963,80.52872394509406,71.30255807115554,12.313167259786475,97.00088209350193,10.28978139298424,0.8232872684504557,3.938366009314092,3.7777777777777777,3.0,7.0,1.0,19083.0
825,19085,14467,5.5229142185663935,6.511370705744108,6.6288795189050935,4.216492707541302,2.3432639800926247,1.223474113499689,0.8156494089997925,3.048316859058547,4.7072648095666,5.135826363447847,5.6127738992189125,5.910002073684938,6.6841777839220295,8.55049422824359,7.541300891684522,2.9031589133890923,4.133545310015898,2.2948779982028067,2.8132992327365733,4.4515103338632755,3.476878412939794,2.5091587751434297,2.9653694615331445,49.56107002142808,50.43892997857192,97.635999170526,0.055298265016935085,0.4009124213727793,0.2695790419575585,0.027649132508467542,0.2350176263219741,1.3755443422962603,98.15709969788522,71.38972809667675,26.767371601208463,1.842900302114804,15.732818106541538,80.83540344097892,3.431778452479529,24.237273731622327,54.10045041216963,21.662275856208037,47.262447926998604,35.3501289426701,17.387423130331285,9.894543138226343,13.533568904593642,10.251489748510252,14.777043184695456,3.0,3.0,28.71109516548569,78.26887661141805,33.316591327641056,4.5370835426084035,11.618951950443664,53567.0,0.4034,26910.0,68.42684268426844,3.242229367631297,78.1438900082968,69.8097936058276,12.836316226146733,98.50263051396195,11.971079767689938,0.0,1.3755443422962603,7.0,6.0,15.0,3.0,19085.0
826,19087,20080,6.055776892430278,5.9462151394422325,6.065737051792826,4.536852589641435,2.5,0.8117529880478088,1.6733067729083666,4.00398406374502,5.866533864541832,6.225099601593626,5.50796812749004,6.040836653386455,6.802788844621514,7.315737051792826,7.101593625498007,2.460159362549801,3.9790836653386448,2.5298804780876494,2.196215139442231,4.252988047808765,2.9432270916334664,2.1264940239043826,3.0577689243027883,51.06573705179282,48.93426294820717,91.98705179282871,2.3804780876494025,0.27888446215139445,2.1762948207171315,0.0,1.1902390438247012,1.987051792828685,99.71245299712452,63.34881663348817,36.36363636363637,0.28754700287546997,14.907717522981544,82.23473241644696,2.8575500605715094,27.22465353756382,49.27668368587406,23.498662776562124,45.54455445544555,35.672684915550384,18.782760629004077,14.547122962323222,28.340548340548334,13.852498786996605,12.650921414954462,6.0,6.0,24.966209692990926,74.85242030696575,35.891381345926796,4.210940574576938,10.048537321264597,49321.0,0.4154,23439.0,65.02819745178584,4.839400428265525,75.61501167175435,70.01550387596899,16.816304543005927,98.94573643410853,11.752558807685402,0.0,4.442231075697211,5.666666666666668,5.0,11.0,3.0,19087.0
827,19089,9494,6.7832315146408275,5.866863282072887,8.700231725300188,3.876132294080471,2.1487255108489567,0.3581209184748262,1.3692858647566883,2.9702970297029703,5.298082999789341,6.066989677691172,4.560775226458817,5.3718137771223935,6.214451232357278,7.520539287971351,7.678533810827892,2.4647145565620394,3.0440278070360227,1.4535496102801768,3.50747840741521,4.350115862650094,4.423846639983146,2.6121761112281443,3.360016852749105,49.526016431430385,50.473983568569615,98.25152728038763,0.32652201390351804,0.010532968190436065,0.2211923319991574,0.0,0.10532968190436064,1.0848957236149146,98.74739039665971,73.11064718162841,25.63674321503132,1.2526096033402925,17.735354124162054,80.00582920431361,2.258816671524337,23.865006026516674,55.644837284049814,20.490156689433512,55.45045743526128,31.7413552488758,12.808187315862925,11.668825561312607,16.284860557768926,12.210526315789473,12.210300429184551,6.0,6.0,27.69556025369979,75.97620894750453,34.755624515128005,3.801396431342127,8.714765968450996,49869.0,0.4215,25804.0,67.2202166064982,3.3727175080558536,78.97990726429677,72.09834190966265,13.040958268933537,98.399085191538,10.838485316846986,0.4574042309891366,1.4851485148514851,2.7777777777777777,2.0,7.0,1.0,19089.0
828,19091,9674,5.788712011577424,7.587347529460408,6.171180483770933,3.855695679139963,1.881331403762663,0.7442629729170974,1.0026876162910896,3.1631176348976635,5.664668182757907,5.7266900971676655,4.238164151333471,5.809385983047342,5.881744883192061,7.794087244159603,8.372958445317343,2.7909861484391154,2.9977258631383084,2.470539590655365,2.553235476535042,4.176142236923713,3.824684721935084,4.31052305147819,3.194128592102543,48.80090965474468,51.19909034525533,97.96361381021296,0.13438081455447592,0.0723589001447178,0.2377506719040728,0.0,0.20673971469919367,1.3851560884845977,97.12897526501769,60.291519434628974,36.83745583038869,2.871024734982332,16.184733452103604,81.26627381115526,2.5489927367411265,20.37774637029423,57.25298727996916,22.36926634973661,45.17992003553976,37.213090478305936,17.6069894861543,12.163016006739682,23.747889701744512,11.166971358927483,11.90750235429528,6.0,6.0,35.36321901161221,75.1073985680191,33.93794749403341,3.24582338902148,10.906921241050119,47252.0,0.4427,27814.0,65.8165364047717,4.8125,82.26045135035146,76.89454160042395,14.557898631150572,96.50238473767885,8.5275619681835,0.0,3.7419888360554063,3.333333333333333,3.0,9.0,1.0,19091.0
829,19093,7071,6.533729316928297,6.7600056569085005,6.109461179465423,3.832555508414651,1.9799179748267568,0.5374063074529769,0.3676990524678263,3.3234337434592,4.907368123320606,5.501343515768633,3.9598359496535145,6.109461179465423,5.784188940743882,7.481261490595388,8.980342242964221,2.9415924197426104,3.478998727195588,2.5597510960260217,2.6304624522698346,4.539669070852779,4.2002545608824775,3.3658605572054867,4.115400933389902,50.360627916843455,49.639372083156566,97.76552114269552,0.5515485787017396,0.4808372224579268,0.3394145099703012,0.0,0.28284542497525106,0.5798331211992646,100.0,78.4540474741327,21.545952525867314,0.0,17.078694093225135,81.86450273636535,1.056803170409511,17.0380768555887,61.431830145639594,21.530092998771714,48.46662657847264,32.190819803567855,19.34255361795951,11.672197374116287,17.410071942446038,11.982248520710057,12.906943244021894,6.0,6.0,32.77450257921887,77.9748468236053,34.504998387616894,3.3860045146726865,10.415994840374072,46993.0,0.4663,28398.0,68.27703340252877,3.4273079049198447,79.83085597129677,77.45168217609162,10.866222450025628,98.56836077308519,12.967708867247564,0.0,1.9374911610804697,5.5555555555555545,4.0,15.0,1.0,19093.0
830,19095,16344,5.549437102300538,7.134116495349975,5.781938325991188,4.729564366128243,2.557513460597161,1.3032305433186493,0.7280959373470387,2.6615271659324518,4.711209006363192,5.934899657366617,6.167400881057269,5.622858541360745,6.9138521781693605,8.431228585413606,7.433920704845813,2.991923641703377,3.5854136074400382,1.6519823788546255,2.4779735682819384,4.246206558981889,3.8362701908957417,2.514684287812041,3.0347528144884968,49.54111600587371,50.45888399412628,97.95643661282429,0.8382280959373472,0.04282917278511992,0.18967205090553108,0.06730298580518844,0.14072442486539402,0.7648066568771414,98.3567452955208,77.3919957593427,20.96474953617811,1.6432547044791943,13.505770647458458,85.43013833183271,1.0640910207088483,21.754464955725652,60.723397868827846,17.522137175446492,45.6368754398311,33.70865587614356,20.654468684025336,8.678021086780209,16.95447409733124,7.430367589277918,10.997204100652377,6.0,6.0,28.248227515334978,83.54597448306205,31.353570904824764,3.2409444200029327,7.18580437014225,59375.0,0.3877,29022.0,71.8628088426528,1.8434743270753224,83.56392385311555,79.26421404682274,13.05523769894934,98.6250464511334,8.280453552481015,0.8547008547008548,2.2454723445912874,4.666666666666667,4.0,11.0,1.0,19095.0
831,19097,19572,5.2472920498671565,5.441446965052115,7.112201103617412,4.623952585325976,2.380952380952381,0.4751686082158185,1.1393827917433068,3.2904148783977116,4.7516860821581846,5.318822808093196,5.5742898017576135,5.211526670754139,7.137747802983855,8.226037195994277,7.101982423870837,3.065603923973023,4.342938892295115,2.1867974657674227,3.2904148783977116,4.8640915593705305,3.433476394849785,2.6772940936031064,3.1064786429593294,49.729204986715715,50.27079501328429,97.30226854690372,0.178826895565093,0.06642141835274883,0.40363784998978136,0.5977927651747394,0.05109339873288372,1.3999591252810135,99.27090453406244,70.90453406242881,28.36637047163363,0.7290954659375711,15.435568044961862,81.60042820821624,2.9640037468218923,23.750621581302834,56.588761810044744,19.66061660865241,54.154248746092904,30.55898815148652,15.286763102420585,12.100397665650982,18.03942749122333,12.5779079372231,12.620607811774418,6.0,6.0,32.760324046631105,72.84477647337839,34.10411478714574,6.225542511561723,12.427368670698446,49028.0,0.423,25546.0,66.25533617929564,4.157857646229739,78.5846970367094,71.98264171413074,15.373728438743921,98.96935177651207,10.53516143299425,0.6780580417683754,1.3386470468015532,5.777777777777778,5.0,11.0,1.0,19097.0
832,19099,36726,5.508359200566356,5.690791265043838,7.1584163807656696,3.877362086804988,2.0530414420301693,1.1082067200348529,1.5683711811795458,2.8726242988618416,5.407613135108641,6.24625605837826,5.696236998311822,6.344279257201983,7.166584980667647,7.901758971845559,6.965092849752219,2.4505799705930404,4.32391221477972,2.4723629036649784,3.079562163045254,3.6404726896476616,3.2157054947448667,2.7119751674562984,2.540434569514785,50.947557588629316,49.052442411370684,96.16620377933887,1.4757937156238088,0.2886238632031803,0.5745248597723683,0.038120132875891735,0.13886619833360564,1.3178674508522572,96.55552831576368,70.32360872762932,26.231919588134346,3.4444716842363325,14.293213348331461,83.65204349456317,2.054743157105362,23.766008537886872,52.45797758804696,23.776013874066173,47.34942564420987,34.48851288419745,18.162061471592672,9.619757635070954,12.541112541112545,10.099975415881339,14.81597807155298,5.0,5.0,28.270160442794083,76.13077509177806,35.57525801759368,4.349934196855303,14.379718778139503,55033.0,0.4053,26138.0,66.28067170570057,5.168248974776699,77.03928950670914,75.15882065482977,16.11642050390964,98.07786284411142,10.932522444251378,0.1791822772438508,1.742634645755051,6.777777777777778,7.0,11.0,3.0,19099.0
833,19101,17318,4.590599376371405,4.249913384917427,5.999538052892944,3.672479501097124,1.75539900681372,1.6399122300496591,0.7506640489663934,7.085113754475112,7.079339415636909,5.1911306155445205,5.739692805173807,5.0871925164568665,5.121838549486084,6.426839126919968,7.443122762443701,4.145975285829771,6.704007391153714,3.0546252454094005,3.0199792123801825,4.203718674211803,2.950687146321746,1.5821688416676292,2.506063055780113,51.85933710590137,48.14066289409863,85.1368518304654,1.4204873541979444,0.08084074373484236,7.922392886014551,0.0,2.11918235362051,3.32024483196674,98.03493449781661,70.61759201497193,27.417342482844663,1.9650655021834065,18.577010745685442,74.66623249755779,6.756756756756758,32.973962571196104,45.077298616761595,21.948738812042308,36.13873592504315,31.988164707816228,31.873099367140625,14.967616580310882,25.89784517158819,15.645297938435473,10.266115413730855,5.0,6.0,25.552721088435373,77.72313033415305,35.84550846231737,3.688702444669463,15.709532764357009,42899.0,0.485,25209.0,58.30171117634424,6.005157804249048,70.65511640498106,64.81802426343154,17.442699873669017,97.29636048526865,14.861938278289115,0.2772963604852686,3.0373022288947915,7.222222222222222,7.0,13.0,3.0,19101.0
